id,category,code,name,evidence_type,source,api_endpoint,description,expected_frequency,is_required_evidence,created_at,updated_at,domain,required_fields,domain_id
5bf48f3f-730f-426e-bbc9-e438830bfbd5,DEVOPS_DEVTOOLS,EV-208,Source Code Repository Activity Logs — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""log_id"": """", ""repository_id"": """", ""repository_name"": """", ""system_id"": """", ""system_name"": """", ""user_id"": """", ""event_type"": """", ""commit_id"": """", ""branch_name"": """", ""merge_request_id"": """", ""action_status"": """", ""change_summary"": """", ""timestamp"": """", ""ip_address"": """", ""audit_log_enabled"": true, ""created_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
1ad66757-ab3e-4bef-bcb4-3085ab8f6db2,SECURITY_VULN_MGMT,EV-209,Endpoint Device Compliance Reports — Security,Required,security_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""report_id"": """", ""asset_id"": """", ""asset_name"": """", ""hostname"": """", ""os_name"": """", ""os_version"": """", ""compliance_status"": """", ""disk_encryption_enabled"": true, ""authentication_compliant"": true, ""patch_compliant"": true, ""security_baseline_applied"": true, ""non_compliant_issues_count"": 0, ""non_compliant_issues"": [], ""last_scan_time"": """", ""report_generated_time"": """", ""policy_compliant"": true, ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",cd545de5-0565-447b-89ef-f137d2267a70
343f046a-09e5-49ef-ad18-620a67f15c73,DEVOPS_DEVTOOLS,EV-21,User Consent Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""consent_id"": """", ""user_id"": """", ""ai_feature_id"": """", ""data_usage_purpose"": """", ""consent_given"": true, ""consent_type"": """", ""consent_version"": """", ""consent_timestamp"": """", ""consent_source"": """", ""withdrawn"": true, ""withdrawal_timestamp"": """", ""status"": """", ""created_time"": """", ""last_updated_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
4d3b5590-351d-49be-b223-d1da918a987d,POLICY,EV-210,Environment Architecture Documentation — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""environments_defined"": [], ""production_environment_identified"": true, ""non_production_environments_identified"": true, ""network_segregation_defined"": true, ""account_or_subscription_separation_defined"": true, ""data_flow_between_environments_documented"": true, ""access_controls_defined"": true, ""environment_isolation_mechanisms_defined"": true, ""dependencies_documented"": true, ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
0625abc4-eec4-4049-89b1-2c70ddee2935,DEVOPS_DEVTOOLS,EV-211,Environment Configuration Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""configuration_id"": """", ""system_id"": """", ""system_name"": """", ""environment_name"": """", ""environment_type"": """", ""account_id"": """", ""network_id"": """", ""infrastructure_separated"": true, ""data_separation_enforced"": true, ""access_control_separated"": true, ""cross_environment_access_restricted"": true, ""production_access_limited"": true, ""deployment_pipeline_segregated"": true, ""configuration_status"": """", ""policy_compliant"": true, ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
81add781-eeb9-48c8-a24f-ef3dac65300d,POLICY,EV-212,Customer Support Policy — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""policy_id"": """", ""policy_name"": """", ""policy_version"": """", ""policy_status"": """", ""policy_type"": ""customer_support"", ""support_channels_defined"": true, ""incident_reporting_process_defined"": true, ""issue_tracking_requirements_defined"": true, ""response_time_sla_defined"": true, ""escalation_procedures_defined"": true, ""ticket_management_process_defined"": true, ""customer_communication_requirements_defined"": true, ""availability_of_support_defined"": true, ""policy_scope"": """", ""applicable_services"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
ea5fac24-9e7b-4f79-a1e5-4b57a403810e,ITSM_GRC,EV-213,Customer Support Ticket Records — ITSM,Required,itsm_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""ticket_id"": """", ""customer_id"": """", ""customer_name"": """", ""ticket_type"": """", ""issue_category"": """", ""issue_description"": """", ""reported_channel"": """", ""priority"": """", ""status"": """", ""assigned_to"": """", ""escalation_required"": true, ""sla_response_time"": """", ""sla_resolution_time"": """", ""response_time_actual"": """", ""resolution_time_actual"": """", ""resolution_summary"": """", ""customer_notified"": true, ""created_time"": """", ""last_updated_time"": """", ""closed_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
fefc1e35-a1bc-447d-80d4-3688154b2d54,MANUAL_EVIDENCE,EV-214,Product Documentation Site URL — Compliance,Required,manual_evidence_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""site_id"": """", ""site_name"": """", ""site_url"": """", ""public_accessible"": true, ""authentication_required"": false, ""documentation_categories"": [], ""security_documentation_available"": true, ""product_documentation_available"": true, ""last_content_update_date"": """", ""site_availability_status"": """", ""ssl_enabled"": true, ""privacy_policy_link_present"": true, ""terms_of_service_link_present"": true, ""owner"": """", ""compliance_status"": """", ""created_time"": """", ""last_verified_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
1eeca152-bc1e-48c4-afab-dcfed9b55e52,DEVOPS_DEVTOOLS,EV-215,Documentation Publication Records — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""publication_id"": """", ""site_id"": """", ""site_url"": """", ""document_id"": """", ""document_title"": """", ""document_type"": """", ""version"": """", ""change_summary"": """", ""published_by"": """", ""publication_date"": """", ""approval_status"": """", ""approved_by"": """", ""content_review_completed"": true, ""security_content_included"": true, ""publication_status"": """", ""created_time"": """", ""last_updated_time"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
7581c341-cf76-4c71-a3d9-e18538046fe5,POLICY,EV-216,Risk Review Records — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""review_id"": """", ""review_date"": """", ""review_period_start"": """", ""review_period_end"": """", ""reviewed_by"": """", ""risks_reviewed_count"": 0, ""high_risk_items_reviewed"": true, ""control_deficiencies_reviewed"": true, ""updates_made"": true, ""updates_description"": """", ""mitigation_progress_evaluated"": true, ""escalations_identified"": true, ""next_review_date"": """", ""approval_status"": """", ""approved_by"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
804aa936-b23c-4a72-855b-a0b72b6b98bf,POLICY,EV-217,Compliance Management Policy — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""policy_id"": """", ""policy_name"": """", ""policy_version"": """", ""policy_status"": """", ""policy_type"": ""compliance_management"", ""compliance_monitoring_requirements_defined"": true, ""control_assessment_requirements_defined"": true, ""risk_identification_requirements_defined"": true, ""continuous_monitoring_required"": true, ""reporting_requirements_defined"": true, ""remediation_tracking_required"": true, ""roles_and_responsibilities_defined"": true, ""regulatory_requirements_mapping_defined"": true, ""policy_scope"": """", ""applicable_systems"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
363c4465-699e-4432-bb4a-34eb582cd972,SECURITY_VULN_MGMT,EV-218,Compliance Monitoring Configuration Records — Security,Required,security_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""configuration_id"": """", ""tool_name"": """", ""system_id"": """", ""system_name"": """", ""monitored_controls"": [], ""compliance_frameworks_mapped"": [], ""continuous_monitoring_enabled"": true, ""scan_frequency"": """", ""alerting_enabled"": true, ""risk_detection_enabled"": true, ""data_sources_integrated"": [], ""thresholds_defined"": true, ""configuration_status"": """", ""policy_compliant"": true, ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",cd545de5-0565-447b-89ef-f137d2267a70
595802d2-e6c7-44bd-95b0-19641b5c6a7a,SECURITY_VULN_MGMT,EV-219,Compliance Monitoring Reports — Security,Supporting,security_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""report_id"": """", ""tool_name"": """", ""report_name"": """", ""reporting_period_start"": """", ""reporting_period_end"": """", ""systems_evaluated"": [], ""controls_evaluated_count"": 0, ""compliant_controls_count"": 0, ""non_compliant_controls_count"": 0, ""control_gaps_identified"": true, ""identified_risks_count"": 0, ""risk_severity_breakdown"": {}, ""overall_compliance_status"": """", ""recommendations_provided"": true, ""report_generated_time"": """", ""reviewed_by"": """", ""review_date"": """", ""created_time"": """", ""last_updated_time"": """"}",cd545de5-0565-447b-89ef-f137d2267a70
80dae67c-6536-4ad7-9ff1-b3487eb30564,POLICY,EV-22,AI Feature Disclosure Documentation — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""ai_feature_id"": """", ""ai_feature_name"": """", ""scope_defined"": true, ""capabilities_described"": true, ""data_usage_explained"": true, ""limitations_disclosed"": true, ""published"": true, ""approved_by"": """", ""owner"": """", ""publication_date"": """", ""last_reviewed_date"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
bc0a08bb-acc1-4514-b758-13ff258dd5f2,ITSM_GRC,EV-220,Corrective Action Tickets — ITSM,Required,itsm_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""ticket_id"": """", ""control_id"": """", ""control_name"": """", ""issue_id"": """", ""issue_description"": """", ""issue_severity"": """", ""identified_date"": """", ""assigned_to"": """", ""control_owner"": """", ""remediation_action"": """", ""priority"": """", ""status"": """", ""sla_due_date"": """", ""remediation_start_time"": """", ""remediation_end_time"": """", ""resolution_summary"": """", ""verification_required"": true, ""verified_remediated"": true, ""verification_date"": """", ""created_time"": """", ""last_updated_time"": """", ""closed_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
fbb08008-149f-4093-92d0-2c10010d06a7,ITSM_GRC,EV-221,Corrective Action Tracking Reports — ITSM,Supporting,itsm_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""report_id"": """", ""report_name"": """", ""reporting_period_start"": """", ""reporting_period_end"": """", ""total_actions_count"": 0, ""open_actions_count"": 0, ""in_progress_actions_count"": 0, ""closed_actions_count"": 0, ""overdue_actions_count"": 0, ""high_severity_actions_count"": 0, ""remediation_progress_tracked"": true, ""average_resolution_time"": """", ""escalations_triggered"": true, ""overall_remediation_status"": """", ""report_generated_time"": """", ""reviewed_by"": """", ""review_date"": """", ""created_time"": """", ""last_updated_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
6ea2e376-a584-41d5-8f11-8246f1accb2a,POLICY,EV-222,Terms of Use Document — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""security_commitments_defined"": true, ""confidentiality_terms_defined"": true, ""user_obligations_defined"": true, ""company_obligations_defined"": true, ""acceptable_use_policy_included"": true, ""data_protection_terms_defined"": true, ""liability_clauses_defined"": true, ""termination_conditions_defined"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""publicly_available"": true, ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
62e8f0b9-7ef5-4226-bd87-38324aa562aa,MANUAL_EVIDENCE,EV-223,Terms of Use Webpage URL — Compliance,Supporting,manual_evidence_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""page_id"": """", ""page_name"": """", ""page_url"": """", ""public_accessible"": true, ""authentication_required"": false, ""linked_document_id"": """", ""content_matches_latest_version"": true, ""last_content_update_date"": """", ""ssl_enabled"": true, ""availability_status"": """", ""owner"": """", ""compliance_status"": """", ""created_time"": """", ""last_verified_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
fad0792e-baa7-4fce-9891-355caf40d5c7,POLICY,EV-224,Corporate Governance Policy — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""policy_id"": """", ""policy_name"": """", ""policy_version"": """", ""policy_status"": """", ""policy_type"": ""corporate_governance"", ""board_oversight_responsibilities_defined"": true, ""governance_structure_defined"": true, ""independent_oversight_required"": true, ""internal_control_oversight_defined"": true, ""roles_and_responsibilities_defined"": true, ""board_composition_requirements_defined"": true, ""meeting_frequency_defined"": true, ""reporting_requirements_defined"": true, ""policy_scope"": """", ""applicable_entities"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
3ab235af-6c3f-49fb-8c99-3b05c38ffd08,POLICY,EV-225,Board of Directors Charter — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""charter_id"": """", ""charter_name"": """", ""charter_version"": """", ""charter_status"": """", ""board_authority_defined"": true, ""board_responsibilities_defined"": true, ""oversight_duties_defined"": true, ""independence_requirements_defined"": true, ""committee_structure_defined"": true, ""meeting_requirements_defined"": true, ""quorum_requirements_defined"": true, ""reporting_requirements_defined"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
af91b2cc-078f-42f1-9659-61b5e8bca79c,MANUAL_EVIDENCE,EV-226,Board Meeting Minutes — Compliance,Supporting,manual_evidence_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""meeting_id"": """", ""meeting_date"": """", ""meeting_type"": """", ""board_members_present"": [], ""agenda_items"": [], ""topics_discussed"": [], ""decisions_made"": [], ""internal_control_topics_covered"": true, ""action_items"": [], ""action_item_owners"": [], ""next_meeting_date"": """", ""recorded_by"": """", ""approved_by"": """", ""approval_status"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
8213c73f-80f3-47b3-a0d1-230afde336a8,HRMS_GRC,EV-227,Board Composition Records — HR,Supporting,hrms_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""record_id"": """", ""board_member_id"": """", ""board_member_name"": """", ""role"": """", ""employment_status"": """", ""affiliation"": """", ""independent_director"": true, ""conflict_of_interest_declared"": true, ""tenure_start_date"": """", ""tenure_end_date"": """", ""committee_memberships"": [], ""voting_rights"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",465c7082-4a36-4567-b535-e6fe16994eec
c068a05b-98b3-4bb6-9e2f-ea56e64add73,POLICY,EV-228,Risk Treatment Plan — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""treatment_plan_id"": """", ""risk_id"": """", ""risk_title"": """", ""system_id"": """", ""system_name"": """", ""selected_controls"": [], ""control_ids"": [], ""mitigation_actions"": [], ""control_implementation_required"": true, ""implementation_status"": """", ""risk_owner"": """", ""control_owner"": """", ""priority"": """", ""target_completion_date"": """", ""actual_completion_date"": """", ""residual_risk_level"": """", ""risk_acceptance_status"": """", ""approval_status"": """", ""approved_by"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
a2fa10c7-5e2e-49e1-9a6c-f3da732e3202,ITSM_GRC,EV-229,Incident Management Tickets — ITSM,Supporting,itsm_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""ticket_id"": """", ""incident_id"": """", ""incident_title"": """", ""incident_description"": """", ""incident_category"": """", ""incident_severity"": """", ""reported_by"": """", ""assigned_to"": """", ""status"": """", ""impact"": """", ""root_cause_identified"": true, ""investigation_summary"": """", ""remediation_required"": true, ""created_time"": """", ""last_updated_time"": """", ""closed_time"": """"}",cd4015e2-8a3f-4f54-a3ee-9dfddb048f84
557cc2f5-f936-4d46-83e1-4c4dd8a62052,DEVOPS_DEVTOOLS,EV-23,User Consent Capture Configuration — DevOps,Supporting,devtools_catalog,,,,False,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""configuration_id"": """", ""ai_feature_id"": """", ""ai_feature_name"": """", ""consent_prompt_enabled"": true, ""explicit_consent_required"": true, ""consent_capture_method"": """", ""consent_ui_version"": """", ""logging_enabled"": true, ""enforcement_status"": """", ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
53f73789-c2e2-4236-9c5c-1d2190906ddb,HRMS_GRC,EV-230,Board Member Qualification Records — HR,Supporting,hrms_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""record_id"": """", ""board_member_id"": """", ""board_member_name"": """", ""role"": """", ""professional_background"": """", ""years_of_experience"": 0, ""industry_experience"": """", ""technology_expertise"": [], ""certifications"": [], ""current_affiliations"": [], ""relevant_experience_summary"": """", ""qualification_verified"": true, ""verification_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",465c7082-4a36-4567-b535-e6fe16994eec
82d8fe80-4bab-4495-88eb-c3ca1cb8fd55,POLICY,EV-231,Data Retention Policy — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""policy_id"": """", ""policy_name"": """", ""policy_version"": """", ""policy_status"": """", ""policy_type"": ""data_retention"", ""retention_requirements_defined"": true, ""regulatory_requirements_mapped"": true, ""contractual_requirements_mapped"": true, ""data_classification_linked"": true, ""data_protection_requirements_defined"": true, ""data_disposal_requirements_defined"": true, ""roles_and_responsibilities_defined"": true, ""review_requirements_defined"": true, ""policy_scope"": """", ""applicable_data_types"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_frequency"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
22ecc2ef-355f-473e-9d72-09125a77dda2,POLICY,EV-232,Data Retention Procedure — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""data_categories_defined"": [], ""retention_periods_defined"": true, ""retention_schedule"": [], ""legal_and_regulatory_mapping"": true, ""data_archival_process_defined"": true, ""data_deletion_process_defined"": true, ""exception_handling_defined"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
e15a8ac2-46c5-416a-8572-75f5fa2c025f,DEVOPS_DEVTOOLS,EV-233,Data Retention Configuration Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""configuration_id"": """", ""system_id"": """", ""system_name"": """", ""data_store_type"": """", ""data_category"": """", ""retention_period_days"": 0, ""retention_policy_applied"": true, ""auto_deletion_enabled"": true, ""archival_enabled"": true, ""legal_hold_supported"": true, ""retention_exception_applied"": false, ""enforcement_status"": """", ""policy_compliant"": true, ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
e628e5a5-f1da-4033-a3db-86963148a8bd,POLICY,EV-234,Information Security Procedures — Compliance,Required,policy_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""related_policy_id"": """", ""procedure_type"": """", ""process_steps_defined"": true, ""roles_and_responsibilities_defined"": true, ""controls_implemented"": [], ""applicability_scope"": """", ""exceptions_defined"": true, ""execution_frequency"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
75cee6f0-2b03-483b-baa0-b69669ca71fb,POLICY,EV-235,Procedure Review and Approval Records — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""record_id"": """", ""procedure_id"": """", ""procedure_name"": """", ""review_date"": """", ""reviewed_by"": """", ""approval_status"": """", ""approved_by"": """", ""approval_date"": """", ""changes_made"": true, ""change_summary"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
296ccac5-b00b-4bd6-b4d6-673a6d0443ba,POLICY,EV-236,Infrastructure Architecture Documentation — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""fault_tolerance_design_defined"": true, ""high_availability_architecture_defined"": true, ""availability_zones_used"": true, ""auto_scaling_design_defined"": true, ""failover_mechanisms_defined"": true, ""redundancy_mechanisms_defined"": true, ""single_point_of_failure_eliminated"": true, ""data_replication_strategy_defined"": true, ""disaster_recovery_integration_defined"": true, ""applicability_scope"": """", ""systems_covered"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
3695d9bd-cfd3-42e9-a95e-5e262fc24590,DEVOPS_DEVTOOLS,EV-237,Infrastructure Configuration Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""configuration_id"": """", ""system_id"": """", ""system_name"": """", ""environment"": """", ""cloud_provider"": """", ""region"": """", ""availability_zones_configured"": [], ""multi_zone_deployment_enabled"": true, ""auto_scaling_enabled"": true, ""auto_scaling_policy"": """", ""load_balancer_configured"": true, ""failover_configuration_enabled"": true, ""failover_type"": """", ""health_checks_enabled"": true, ""redundancy_configured"": true, ""backup_instances_configured"": true, ""configuration_status"": """", ""policy_compliant"": true, ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
dd9010c7-ca70-4463-b48d-99859f89ab44,SECURITY_VULN_MGMT,EV-238,Infrastructure Monitoring Reports — Security,Supporting,security_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""report_id"": """", ""system_id"": """", ""system_name"": """", ""monitoring_period_start"": """", ""monitoring_period_end"": """", ""uptime_percentage"": 0, ""availability_status"": """", ""incident_count"": 0, ""failover_events_count"": 0, ""auto_scaling_events_count"": 0, ""performance_metrics"": {}, ""alerts_triggered"": true, ""sla_compliance_status"": """", ""report_generated_time"": """", ""reviewed_by"": """", ""review_date"": """", ""created_time"": """", ""last_updated_time"": """"}",cd545de5-0565-447b-89ef-f137d2267a70
85b437c6-7fe9-4fb3-b9a9-d0efeb0eee43,POLICY,EV-239,Network Architecture Documentation — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""document_id"": """", ""document_name"": """", ""document_version"": """", ""document_status"": """", ""production_environment_identified"": true, ""private_network_interfaces_defined"": true, ""network_segmentation_defined"": true, ""vpn_access_paths_defined"": true, ""bastion_host_architecture_defined"": true, ""public_access_restricted"": true, ""secure_access_mechanisms_documented"": true, ""data_flow_documented"": true, ""applicability_scope"": """", ""systems_covered"": [], ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
0ad0cb03-6ab1-47ae-8ee2-0c7db4d15486,POLICY,EV-24,Employee Offboarding Policy — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:46,2026-03-27 05:49:22,,"{""policy_id"": """", ""policy_name"": """", ""policy_version"": """", ""policy_status"": """", ""termination_procedures_defined"": true, ""asset_return_requirements_defined"": true, ""access_revocation_requirements_defined"": true, ""offboarding_timeline_defined"": true, ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
6904289f-6d03-4cc6-84da-d8f42e643f01,DEVOPS_DEVTOOLS,EV-240,VPN Configuration Records — DevOps,Required,devtools_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""configuration_id"": """", ""system_id"": """", ""system_name"": """", ""environment"": """", ""vpn_enabled"": true, ""vpn_type"": """", ""vpn_endpoint"": """", ""encryption_protocol"": """", ""authentication_method"": """", ""multi_factor_authentication_enabled"": true, ""bastion_host_enabled"": true, ""bastion_host_id"": """", ""access_restricted_to_private_network"": true, ""allowed_users_or_groups"": [], ""session_timeout_configured"": true, ""configuration_status"": """", ""policy_compliant"": true, ""last_verified_time"": """", ""created_time"": """", ""last_updated_time"": """", ""owner"": """"}",6874f3ab-44fc-4b3e-a95e-bd01e03bf933
893ac9bc-d2eb-4489-9781-1767ce8a86e0,SECURITY_VULN_MGMT,EV-241,Network Access Logs — Security,Supporting,security_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""log_id"": """", ""system_id"": """", ""system_name"": """", ""user_id"": """", ""access_method"": """", ""vpn_session_id"": """", ""bastion_host_id"": """", ""authentication_status"": """", ""source_ip"": """", ""destination_ip"": """", ""access_start_time"": """", ""access_end_time"": """", ""session_duration"": """", ""access_status"": """", ""failed_access_attempt"": false, ""log_timestamp"": """", ""created_time"": """", ""last_updated_time"": """"}",cd545de5-0565-447b-89ef-f137d2267a70
747c20e0-9b33-4fc9-aa6f-b688de2c2f11,POLICY,EV-242,Data Handling Procedure — Compliance,Supporting,policy_catalog,,,,False,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""procedure_id"": """", ""procedure_name"": """", ""procedure_version"": """", ""procedure_status"": """", ""data_lifecycle_stages_defined"": true, ""data_collection_process_defined"": true, ""data_storage_process_defined"": true, ""data_protection_process_defined"": true, ""data_sharing_process_defined"": true, ""data_disposal_process_defined"": true, ""handling_requirements_by_classification_defined"": true, ""roles_and_responsibilities_defined"": true, ""applicability_scope"": """", ""approved_by"": """", ""owner"": """", ""effective_date"": """", ""review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",70b4419c-8544-47be-9f13-bc21356bd897
cf34b73a-7b2c-4413-91af-157c554506bb,CLOUD_INFRA,EV-243,Data Classification Register — Cloud,Required,cloud_catalog,,,,True,2026-03-26 16:40:48,2026-03-27 05:49:22,,"{""data_asset_id"": """", ""data_asset_name"": """", ""data_category"": """", ""data_classification_level"": """", ""data_owner"": """", ""data_steward"": """", ""storage_location"": """", ""access_restrictions_defined"": true, ""encryption_required"": true, ""retention_period_defined"": true, ""sharing_restrictions_defined"": true, ""handling_requirements"": """", ""last_review_date"": """", ""next_review_date"": """", ""compliance_status"": """", ""created_time"": """", ""last_updated_time"": """"}",1721b991-e491-4953-b2bb-ca35d815024f
